# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
151,River,1,-800,800,CHECK,0,"['4h', '3d']","['3s', 'As']","['2h', '6s', '5s', '4s', '8h']",,2s,100,100
151,River,0,-800,800,CHECK,0,"['4h', '3d']","['3s', 'As']","['2h', '6s', '5s', '4s', '8h']",,2s,100,100
152,Pre-Flop,0,-900,900,RAISE,98,"['As', '2h']","['3s', '8s']","['4s', 'Ah']",,,1,1
152,Pre-Flop,1,-900,900,DISCARD,0,"['As', '2h']","['3s', '8s']","['4s', 'Ah']",,,2,2
152,Pre-Flop,1,-900,900,CALL,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah']",,8s,2,2
152,Flop,0,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d']",,8s,100,100
152,Flop,1,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d']",,8s,100,100
152,Turn,0,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d', '6h']",,8s,100,100
152,Turn,1,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d', '6h']",,8s,100,100
152,River,0,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d', '6h', '9h']",,8s,100,100
152,River,1,-900,900,CHECK,0,"['As', '2h']","['3s', '7h']","['4s', 'Ah', '5d', '6h', '9h']",,8s,100,100
153,Pre-Flop,1,-1000,1000,DISCARD,0,"['5s', '8d']","['6h', '4d']","['3d', '3h']",,,1,1
153,Pre-Flop,1,-1000,1000,CALL,0,"['5s', '8d']","['As', '4d']","['3d', '3h']",,6h,1,1
153,Pre-Flop,0,-1000,1000,RAISE,98,"['5s', '8d']","['As', '4d']","['3d', '3h']",,6h,2,2
153,Pre-Flop,1,-1000,1000,CALL,0,"['5s', '8d']","['As', '4d']","['3d', '3h']",,6h,2,2
153,Flop,1,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s']",,6h,100,100
153,Flop,0,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s']",,6h,100,100
153,Turn,1,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s', '7d']",,6h,100,100
153,Turn,0,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s', '7d']",,6h,100,100
153,River,1,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s', '7d', '2h']",,6h,100,100
153,River,0,-1000,1000,CHECK,0,"['5s', '8d']","['As', '4d']","['3d', '3h', '6s', '7d', '2h']",,6h,100,100
154,Pre-Flop,0,-1100,1100,RAISE,98,"['Ah', '5s']","['2h', '9h']","['7h', '7d']",,,1,1
154,Pre-Flop,1,-1100,1100,DISCARD,0,"['Ah', '5s']","['2h', '9h']","['7h', '7d']",,,2,2
154,Pre-Flop,1,-1100,1100,CALL,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d']",,2h,2,2
154,Flop,0,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s']",,2h,100,100
154,Flop,1,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s']",,2h,100,100
154,Turn,0,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s', '5d']",,2h,100,100
154,Turn,1,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s', '5d']",,2h,100,100
154,River,0,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s', '5d', 'Ad']",,2h,100,100
154,River,1,-1100,1100,CHECK,0,"['Ah', '5s']","['6s', '9h']","['7h', '7d', '2s', '5d', 'Ad']",,2h,100,100
155,Pre-Flop,1,-1000,1000,DISCARD,0,"['5d', '4h']","['Ah', '4d']","['3s', '6h']",,,1,1
155,Pre-Flop,1,-1000,1000,CALL,0,"['5d', '4h']","['7h', '4d']","['3s', '6h']",,Ah,1,1
155,Pre-Flop,0,-1000,1000,RAISE,98,"['5d', '4h']","['7h', '4d']","['3s', '6h']",,Ah,2,2
155,Pre-Flop,1,-1000,1000,CALL,0,"['5d', '4h']","['7h', '4d']","['3s', '6h']",,Ah,2,2
155,Flop,1,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d']",,Ah,100,100
155,Flop,0,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d']",,Ah,100,100
155,Turn,1,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d', '2s']",,Ah,100,100
155,Turn,0,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d', '2s']",,Ah,100,100
155,River,1,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d', '2s', '2h']",,Ah,100,100
155,River,0,-1000,1000,CHECK,0,"['5d', '4h']","['7h', '4d']","['3s', '6h', '6d', '2s', '2h']",,Ah,100,100
156,Pre-Flop,0,-900,900,RAISE,98,"['4d', '2d']","['Ad', '8h']","['4h', '5d']",,,1,1
156,Pre-Flop,1,-900,900,DISCARD,0,"['4d', '2d']","['Ad', '8h']","['4h', '5d']",,,2,2
156,Pre-Flop,1,-900,900,CALL,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d']",,8h,2,2
156,Flop,0,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d']",,8h,100,100
156,Flop,1,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d']",,8h,100,100
156,Turn,0,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d', '7s']",,8h,100,100
156,Turn,1,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d', '7s']",,8h,100,100
156,River,0,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d', '7s', '5s']",,8h,100,100
156,River,1,-900,900,CHECK,0,"['4d', '2d']","['Ad', '2s']","['4h', '5d', '7d', '7s', '5s']",,8h,100,100
157,Pre-Flop,1,-1000,1000,DISCARD,0,"['3d', '2d']","['Ad', '6s']","['7d', '6d']",,,1,1
157,Pre-Flop,1,-1000,1000,CALL,0,"['3d', '2d']","['5h', '6s']","['7d', '6d']",,Ad,1,1
157,Pre-Flop,0,-1000,1000,RAISE,98,"['3d', '2d']","['5h', '6s']","['7d', '6d']",,Ad,2,2
157,Pre-Flop,1,-1000,1000,CALL,0,"['3d', '2d']","['5h', '6s']","['7d', '6d']",,Ad,2,2
157,Flop,1,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h']",,Ad,100,100
157,Flop,0,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h']",,Ad,100,100
157,Turn,1,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h', '9d']",,Ad,100,100
157,Turn,0,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h', '9d']",,Ad,100,100
157,River,1,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h', '9d', '4h']",,Ad,100,100
157,River,0,-1000,1000,CHECK,0,"['3d', '2d']","['5h', '6s']","['7d', '6d', '3h', '9d', '4h']",,Ad,100,100
158,Pre-Flop,0,-900,900,RAISE,98,"['5s', '4d']","['8d', '7d']","['4h', '7s']",,,1,1
158,Pre-Flop,1,-900,900,DISCARD,0,"['5s', '4d']","['8d', '7d']","['4h', '7s']",,,2,2
158,Pre-Flop,1,-900,900,CALL,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s']",,7d,2,2
158,Flop,0,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h']",,7d,100,100
158,Flop,1,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h']",,7d,100,100
158,Turn,0,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h', '9d']",,7d,100,100
158,Turn,1,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h', '9d']",,7d,100,100
158,River,0,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h', '9d', '6d']",,7d,100,100
158,River,1,-900,900,CHECK,0,"['5s', '4d']","['8d', 'Ah']","['4h', '7s', '6h', '9d', '6d']",,7d,100,100
159,Pre-Flop,1,-1000,1000,DISCARD,0,"['5s', '9s']","['9h', '6d']","['2s', '4d']",,,1,1
159,Pre-Flop,1,-1000,1000,CALL,0,"['5s', '9s']","['5h', '6d']","['2s', '4d']",,9h,1,1
159,Pre-Flop,0,-1000,1000,RAISE,98,"['5s', '9s']","['5h', '6d']","['2s', '4d']",,9h,2,2
159,Pre-Flop,1,-1000,1000,CALL,0,"['5s', '9s']","['5h', '6d']","['2s', '4d']",,9h,2,2
159,Flop,1,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h']",,9h,100,100
159,Flop,0,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h']",,9h,100,100
159,Turn,1,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h', '9d']",,9h,100,100
159,Turn,0,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h', '9d']",,9h,100,100
159,River,1,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h', '9d', '8d']",,9h,100,100
159,River,0,-1000,1000,CHECK,0,"['5s', '9s']","['5h', '6d']","['2s', '4d', '4h', '9d', '8d']",,9h,100,100
160,Pre-Flop,0,-900,900,RAISE,98,"['Ad', '9s']","['2h', '6h']","['4s', '7s']",,,1,1
160,Pre-Flop,1,-900,900,DISCARD,0,"['Ad', '9s']","['2h', '6h']","['4s', '7s']",,,2,2
160,Pre-Flop,1,-900,900,CALL,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s']",,2h,2,2
160,Flop,0,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h']",,2h,100,100
160,Flop,1,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h']",,2h,100,100
160,Turn,0,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h', 'Ah']",,2h,100,100
160,Turn,1,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h', 'Ah']",,2h,100,100
160,River,0,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h', 'Ah', '7d']",,2h,100,100
160,River,1,-900,900,CHECK,0,"['Ad', '9s']","['3d', '6h']","['4s', '7s', '4h', 'Ah', '7d']",,2h,100,100
161,Pre-Flop,1,-800,800,DISCARD,0,"['8d', '9d']","['3s', '6s']","['7s', '4h']",,,1,1
161,Pre-Flop,1,-800,800,CALL,0,"['8d', '9d']","['3h', '6s']","['7s', '4h']",,3s,1,1
161,Pre-Flop,0,-800,800,RAISE,98,"['8d', '9d']","['3h', '6s']","['7s', '4h']",,3s,2,2
161,Pre-Flop,1,-800,800,CALL,0,"['8d', '9d']","['3h', '6s']","['7s', '4h']",,3s,2,2
161,Flop,1,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d']",,3s,100,100
161,Flop,0,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d']",,3s,100,100
161,Turn,1,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d', '5h']",,3s,100,100
161,Turn,0,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d', '5h']",,3s,100,100
161,River,1,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d', '5h', '9s']",,3s,100,100
161,River,0,-800,800,CHECK,0,"['8d', '9d']","['3h', '6s']","['7s', '4h', '3d', '5h', '9s']",,3s,100,100
162,Pre-Flop,0,-900,900,RAISE,98,"['6d', 'As']","['Ah', '9h']","['4s', '7d']",,,1,1
162,Pre-Flop,1,-900,900,DISCARD,0,"['6d', 'As']","['Ah', '9h']","['4s', '7d']",,,2,2
162,Pre-Flop,1,-900,900,CALL,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d']",,9h,2,2
162,Flop,0,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h']",,9h,100,100
162,Flop,1,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h']",,9h,100,100
162,Turn,0,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h', '5d']",,9h,100,100
162,Turn,1,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h', '5d']",,9h,100,100
162,River,0,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h', '5d', '8d']",,9h,100,100
162,River,1,-900,900,CHECK,0,"['6d', 'As']","['Ah', '6h']","['4s', '7d', '2h', '5d', '8d']",,9h,100,100
163,Pre-Flop,1,-900,900,DISCARD,0,"['8h', '4d']","['As', '3d']","['5h', '7d']",,,1,1
163,Pre-Flop,1,-900,900,CALL,0,"['8h', '4d']","['5d', '3d']","['5h', '7d']",,As,1,1
163,Pre-Flop,0,-900,900,RAISE,98,"['8h', '4d']","['5d', '3d']","['5h', '7d']",,As,2,2
163,Pre-Flop,1,-900,900,CALL,0,"['8h', '4d']","['5d', '3d']","['5h', '7d']",,As,2,2
163,Flop,1,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s']",,As,100,100
163,Flop,0,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s']",,As,100,100
163,Turn,1,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s', '7s']",,As,100,100
163,Turn,0,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s', '7s']",,As,100,100
163,River,1,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s', '7s', '6s']",,As,100,100
163,River,0,-900,900,CHECK,0,"['8h', '4d']","['5d', '3d']","['5h', '7d', '4s', '7s', '6s']",,As,100,100
164,Pre-Flop,0,-800,800,RAISE,98,"['3h', '4s']","['4h', '3s']","['5h', '5s']",,,1,1
164,Pre-Flop,1,-800,800,DISCARD,0,"['3h', '4s']","['4h', '3s']","['5h', '5s']",,,2,2
164,Pre-Flop,1,-800,800,CALL,0,"['3h', '4s']","['4h', '6s']","['5h', '5s']",,3s,2,2
164,Flop,0,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h']",,3s,100,100
164,Flop,1,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h']",,3s,100,100
164,Turn,0,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h', '7h']",,3s,100,100
164,Turn,1,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h', '7h']",,3s,100,100
164,River,0,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h', '7h', '4d']",,3s,100,100
164,River,1,-800,800,CHECK,0,"['3h', '4s']","['4h', '6s']","['5h', '5s', '6h', '7h', '4d']",,3s,100,100
165,Pre-Flop,1,-700,700,DISCARD,0,"['2h', '5s']","['Ah', '3h']","['6d', '7d']",,,1,1
165,Pre-Flop,1,-700,700,CALL,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d']",,3h,1,1
165,Pre-Flop,0,-700,700,RAISE,98,"['2h', '5s']","['Ah', '6h']","['6d', '7d']",,3h,2,2
165,Pre-Flop,1,-700,700,CALL,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d']",,3h,2,2
165,Flop,1,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s']",,3h,100,100
165,Flop,0,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s']",,3h,100,100
165,Turn,1,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s', '4d']",,3h,100,100
165,Turn,0,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s', '4d']",,3h,100,100
165,River,1,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s', '4d', '3d']",,3h,100,100
165,River,0,-700,700,CHECK,0,"['2h', '5s']","['Ah', '6h']","['6d', '7d', '9s', '4d', '3d']",,3h,100,100
166,Pre-Flop,0,-600,600,RAISE,98,"['8s', '5s']","['2s', '6s']","['4h', '4s']",,,1,1
166,Pre-Flop,1,-600,600,DISCARD,0,"['8s', '5s']","['2s', '6s']","['4h', '4s']",,,2,2
166,Pre-Flop,1,-600,600,CALL,0,"['8s', '5s']","['9h', '6s']","['4h', '4s']",,2s,2,2
166,Flop,0,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad']",,2s,100,100
166,Flop,1,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad']",,2s,100,100
166,Turn,0,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad', 'As']",,2s,100,100
166,Turn,1,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad', 'As']",,2s,100,100
166,River,0,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad', 'As', '5d']",,2s,100,100
166,River,1,-600,600,CHECK,0,"['8s', '5s']","['9h', '6s']","['4h', '4s', 'Ad', 'As', '5d']",,2s,100,100
167,Pre-Flop,1,-500,500,DISCARD,0,"['9s', '3d']","['8s', '9d']","['4s', '6s']",,,1,1
167,Pre-Flop,1,-500,500,CALL,0,"['9s', '3d']","['7h', '9d']","['4s', '6s']",,8s,1,1
167,Pre-Flop,0,-500,500,RAISE,98,"['9s', '3d']","['7h', '9d']","['4s', '6s']",,8s,2,2
167,Pre-Flop,1,-500,500,CALL,0,"['9s', '3d']","['7h', '9d']","['4s', '6s']",,8s,2,2
167,Flop,1,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah']",,8s,100,100
167,Flop,0,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah']",,8s,100,100
167,Turn,1,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah', '2d']",,8s,100,100
167,Turn,0,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah', '2d']",,8s,100,100
167,River,1,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah', '2d', 'Ad']",,8s,100,100
167,River,0,-500,500,CHECK,0,"['9s', '3d']","['7h', '9d']","['4s', '6s', 'Ah', '2d', 'Ad']",,8s,100,100
168,Pre-Flop,0,-600,600,RAISE,98,"['8s', '9d']","['As', '8d']","['6d', '6s']",,,1,1
168,Pre-Flop,1,-600,600,DISCARD,0,"['8s', '9d']","['As', '8d']","['6d', '6s']",,,2,2
168,Pre-Flop,1,-600,600,CALL,0,"['8s', '9d']","['9s', '8d']","['6d', '6s']",,As,2,2
168,Flop,0,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s']",,As,100,100
168,Flop,1,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s']",,As,100,100
168,Turn,0,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s', '4s']",,As,100,100
168,Turn,1,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s', '4s']",,As,100,100
168,River,0,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s', '4s', 'Ah']",,As,100,100
168,River,1,-600,600,CHECK,0,"['8s', '9d']","['9s', '8d']","['6d', '6s', '3s', '4s', 'Ah']",,As,100,100
169,Pre-Flop,1,-600,600,DISCARD,0,"['6h', '8s']","['5h', '7d']","['2h', '3d']",,,1,1
169,Pre-Flop,1,-600,600,CALL,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d']",,5h,1,1
169,Pre-Flop,0,-600,600,RAISE,98,"['6h', '8s']","['Ad', '7d']","['2h', '3d']",,5h,2,2
169,Pre-Flop,1,-600,600,CALL,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d']",,5h,2,2
169,Flop,1,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s']",,5h,100,100
169,Flop,0,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s']",,5h,100,100
169,Turn,1,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s', '8h']",,5h,100,100
169,Turn,0,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s', '8h']",,5h,100,100
169,River,1,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s', '8h', '7h']",,5h,100,100
169,River,0,-600,600,CHECK,0,"['6h', '8s']","['Ad', '7d']","['2h', '3d', '6s', '8h', '7h']",,5h,100,100
170,Pre-Flop,0,-500,500,RAISE,98,"['2d', '7d']","['9d', '4d']","['5d', '8d']",,,1,1
170,Pre-Flop,1,-500,500,DISCARD,0,"['2d', '7d']","['9d', '4d']","['5d', '8d']",,,2,2
170,Pre-Flop,1,-500,500,CALL,0,"['2d', '7d']","['9d', '6d']","['5d', '8d']",,4d,2,2
170,Flop,0,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s']",,4d,100,100
170,Flop,1,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s']",,4d,100,100
170,Turn,0,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s', '7s']",,4d,100,100
170,Turn,1,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s', '7s']",,4d,100,100
170,River,0,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s', '7s', '5s']",,4d,100,100
170,River,1,-500,500,CHECK,0,"['2d', '7d']","['9d', '6d']","['5d', '8d', '6s', '7s', '5s']",,4d,100,100
171,Pre-Flop,1,-600,600,DISCARD,0,"['4h', '8d']","['7s', '7h']","['2h', '5d']",,,1,1
171,Pre-Flop,1,-600,600,CALL,0,"['4h', '8d']","['6h', '7h']","['2h', '5d']",,7s,1,1
171,Pre-Flop,0,-600,600,RAISE,98,"['4h', '8d']","['6h', '7h']","['2h', '5d']",,7s,2,2
171,Pre-Flop,1,-600,600,CALL,0,"['4h', '8d']","['6h', '7h']","['2h', '5d']",,7s,2,2
171,Flop,1,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h']",,7s,100,100
171,Flop,0,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h']",,7s,100,100
171,Turn,1,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h', '3h']",,7s,100,100
171,Turn,0,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h', '3h']",,7s,100,100
171,River,1,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h', '3h', '6s']",,7s,100,100
171,River,0,-600,600,CHECK,0,"['4h', '8d']","['6h', '7h']","['2h', '5d', '8h', '3h', '6s']",,7s,100,100
172,Pre-Flop,0,-700,700,RAISE,98,"['4h', '7s']","['9s', '9d']","['3d', '4d']",,,1,1
172,Pre-Flop,1,-700,700,DISCARD,0,"['4h', '7s']","['9s', '9d']","['3d', '4d']",,,2,2
172,Pre-Flop,1,-700,700,CALL,0,"['4h', '7s']","['6d', '9d']","['3d', '4d']",,9s,2,2
172,Flop,0,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h']",,9s,100,100
172,Flop,1,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h']",,9s,100,100
172,Turn,0,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h', 'Ad']",,9s,100,100
172,Turn,1,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h', 'Ad']",,9s,100,100
172,River,0,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h', 'Ad', 'Ah']",,9s,100,100
172,River,1,-700,700,CHECK,0,"['4h', '7s']","['6d', '9d']","['3d', '4d', '7h', 'Ad', 'Ah']",,9s,100,100
173,Pre-Flop,1,-800,800,DISCARD,0,"['4h', '7s']","['As', '7d']","['7h', '3h']",,,1,1
173,Pre-Flop,1,-800,800,CALL,0,"['4h', '7s']","['4s', '7d']","['7h', '3h']",,As,1,1
173,Pre-Flop,0,-800,800,RAISE,98,"['4h', '7s']","['4s', '7d']","['7h', '3h']",,As,2,2
173,Pre-Flop,1,-800,800,CALL,0,"['4h', '7s']","['4s', '7d']","['7h', '3h']",,As,2,2
173,Flop,1,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h']",,As,100,100
173,Flop,0,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h']",,As,100,100
173,Turn,1,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h', '5d']",,As,100,100
173,Turn,0,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h', '5d']",,As,100,100
173,River,1,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h', '5d', '8d']",,As,100,100
173,River,0,-800,800,CHECK,0,"['4h', '7s']","['4s', '7d']","['7h', '3h', '8h', '5d', '8d']",,As,100,100
174,Pre-Flop,0,-800,800,RAISE,98,"['3h', 'Ah']","['8d', '5s']","['8h', '3s']",,,1,1
174,Pre-Flop,1,-800,800,DISCARD,0,"['3h', 'Ah']","['8d', '5s']","['8h', '3s']",,,2,2
174,Pre-Flop,1,-800,800,CALL,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s']",,8d,2,2
174,Flop,0,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h']",,8d,100,100
174,Flop,1,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h']",,8d,100,100
174,Turn,0,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h', '2d']",,8d,100,100
174,Turn,1,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h', '2d']",,8d,100,100
174,River,0,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h', '2d', '9s']",,8d,100,100
174,River,1,-800,800,CHECK,0,"['3h', 'Ah']","['9d', '5s']","['8h', '3s', '6h', '2d', '9s']",,8d,100,100
175,Pre-Flop,1,-900,900,DISCARD,0,"['9h', 'As']","['5h', '7h']","['8s', '8h']",,,1,1
